purchase_id,student_id,subscription_type,refund_id,refunded_date,first_purchase_date,current_purchase_date,price,revenue_type,refunds,student_country
2944,18617,monthly,NULL,NULL,8/4/2020 0:00,7/4/2020 0:00,39.24,recurring,revenue,PL
2945,11906,monthly,NULL,NULL,8/4/2020 0:00,7/4/2020 0:00,45.37,recurring,revenue,CY
2946,4969,monthly,NULL,NULL,8/4/2020 0:00,7/4/2020 0:00,38.61,recurring,revenue,US
2947,11383,monthly,NULL,NULL,8/4/2020 0:00,7/4/2020 0:00,38.97,recurring,revenue,US
2948,13079,annual,NULL,NULL,8/4/2020 0:00,8/4/2020 0:00,221.2,new,revenue,XX
2949,7128,annual,NULL,NULL,8/4/2020 0:00,8/4/2020 0:00,175,new,revenue,IN
6900,4404,annual,NULL,NULL,8/4/2020 3:00,8/31/2022 8:16,174,recurring,revenue,ID
2950,3621,annual,NULL,NULL,8/5/2020 0:00,8/5/2020 0:00,184.44,new,revenue,US
2951,14303,monthly,NULL,NULL,8/5/2020 0:00,4/20/2020 0:00,36,recurring,revenue,PK
2952,4578,annual,NULL,NULL,8/5/2020 0:00,8/5/2020 0:00,202.71,new,revenue,AU
2953,24006,monthly,NULL,NULL,8/5/2020 0:00,6/5/2020 0:00,46.59,recurring,revenue,ES
2954,15891,monthly,NULL,NULL,8/5/2020 0:00,6/5/2020 0:00,34.11,recurring,revenue,IN
2955,15537,monthly,NULL,NULL,8/5/2020 0:00,9/5/2020 0:00,36,recurring,revenue,SA
2956,1896,monthly,NULL,NULL,8/5/2020 0:00,1/21/2021 0:00,36,recurring,revenue,KN
2957,9560,annual,NULL,NULL,8/5/2020 0:00,8/5/2020 0:00,175,new,revenue,IN
2958,3134,monthly,NULL,NULL,8/5/2020 0:00,1/5/2021 0:00,44.32,recurring,revenue,BE
2959,13912,monthly,NULL,NULL,8/5/2020 0:00,9/5/2020 0:00,45.45,recurring,revenue,DK
2960,5043,monthly,NULL,NULL,8/5/2020 0:00,10/5/2020 0:00,38.18,recurring,revenue,IN
2961,7456,monthly,NULL,NULL,8/6/2020 0:00,11/6/2020 0:00,28.8,recurring,revenue,US
2962,17075,monthly,NULL,NULL,8/6/2020 0:00,8/6/2020 0:00,28.8,new,revenue,MM
2963,9094,annual,NULL,NULL,8/6/2020 0:00,8/6/2020 0:00,184.03,new,revenue,BR
2964,15072,monthly,NULL,NULL,8/6/2020 0:00,6/6/2020 0:00,36,recurring,revenue,RU
2965,5913,monthly,NULL,NULL,8/6/2020 0:00,6/6/2020 0:00,20.91,recurring,revenue,IN
2966,16319,monthly,NULL,NULL,8/6/2020 0:00,6/6/2020 0:00,37.08,recurring,revenue,CA
2967,9025,monthly,NULL,NULL,8/6/2020 0:00,9/6/2020 0:00,36,recurring,revenue,US
2968,7715,monthly,NULL,NULL,8/6/2020 0:00,12/6/2020 0:00,36,recurring,revenue,US
2969,2752,monthly,NULL,NULL,8/6/2020 0:00,8/6/2020 0:00,36,new,revenue,NG
2970,7474,annual,NULL,NULL,8/6/2020 0:00,11/6/2021 12:04,420.77,recurring,revenue,ES
2971,16991,monthly,NULL,NULL,8/6/2020 0:00,4/6/2021 10:10,36,recurring,revenue,UY
6899,1224,annual,NULL,NULL,8/6/2020 3:00,8/6/2020 3:00,174,new,revenue,US
2972,16986,monthly,NULL,NULL,8/7/2020 0:00,9/8/2020 0:00,36,recurring,revenue,US
2973,6720,monthly,NULL,NULL,8/7/2020 0:00,11/7/2020 0:00,28.8,recurring,revenue,US
2974,14007,monthly,NULL,NULL,8/7/2020 0:00,7/5/2020 0:00,42.43,recurring,revenue,IN
2975,13497,monthly,NULL,NULL,8/7/2020 0:00,6/6/2020 0:00,38.42,recurring,revenue,IE
2976,135383,monthly,NULL,NULL,8/7/2020 0:00,6/7/2020 0:00,30.53,recurring,revenue,
2978,19899,monthly,NULL,NULL,8/7/2020 0:00,8/7/2020 0:00,47.33,new,revenue,PL
2979,23574,monthly,NULL,NULL,8/7/2020 0:00,6/7/2020 0:00,18,recurring,revenue,AE
2980,23528,monthly,NULL,NULL,8/7/2020 0:00,6/7/2020 0:00,28.8,recurring,revenue,MY
2981,3131,monthly,NULL,NULL,8/7/2020 0:00,6/7/2020 0:00,35.53,recurring,revenue,CL
2982,16382,monthly,NULL,NULL,8/7/2020 0:00,9/7/2020 0:00,36,recurring,revenue,US
2983,11611,monthly,NULL,NULL,8/7/2020 0:00,8/7/2020 0:00,36,new,revenue,US
2984,7476,annual,NULL,NULL,8/7/2020 0:00,8/7/2020 0:00,184.42,new,revenue,CA
2985,4691,annual,NULL,NULL,8/7/2020 0:00,8/7/2020 0:00,200.3,new,revenue,US
2986,7583,annual,NULL,NULL,8/7/2020 0:00,8/7/2020 0:00,184.44,new,revenue,UG
2987,10581,monthly,NULL,NULL,8/7/2020 0:00,1/7/2021 0:00,39.06,recurring,revenue,US
2988,16825,annual,NULL,NULL,8/8/2020 0:00,8/8/2021 11:20,278.4,recurring,revenue,US
2989,11285,monthly,NULL,NULL,8/8/2020 0:00,6/8/2020 0:00,45.45,recurring,revenue,GB
2990,15809,monthly,NULL,NULL,8/8/2020 0:00,6/8/2020 0:00,31.46,recurring,revenue,US
2991,3356,monthly,NULL,NULL,8/8/2020 0:00,6/8/2020 0:00,36,recurring,revenue,US
2992,4348,monthly,NULL,NULL,8/8/2020 0:00,6/8/2020 0:00,38.25,recurring,revenue,US
2993,3536,monthly,NULL,NULL,8/8/2020 0:00,2/8/2021 8:34,36,recurring,revenue,AE
2994,16290,monthly,NULL,NULL,8/8/2020 0:00,2/8/2021 10:53,44.19,recurring,revenue,GB
2995,11498,annual,NULL,NULL,8/8/2020 0:00,8/8/2020 0:00,196.43,new,revenue,US
2996,9975,monthly,NULL,NULL,8/8/2020 0:00,9/8/2020 0:00,36.11,recurring,revenue,CA
2997,12622,annual,NULL,NULL,8/8/2020 0:00,8/8/2020 0:00,335.91,new,revenue,US
6898,4179,annual,NULL,NULL,8/8/2020 3:00,8/8/2020 3:00,184.44,new,revenue,ZA
2998,9190,monthly,NULL,NULL,8/9/2020 0:00,10/9/2020 0:00,31.18,recurring,revenue,US
2999,14427,monthly,NULL,NULL,8/9/2020 0:00,8/9/2020 0:00,21.21,new,revenue,IN
3000,6656,monthly,NULL,NULL,8/9/2020 0:00,6/9/2020 0:00,18,recurring,revenue,PK
3006,16789,monthly,NULL,NULL,8/9/2020 0:00,9/9/2020 0:00,35.28,recurring,revenue,GB
3007,11808,annual,NULL,NULL,8/9/2020 0:00,6/30/2022 9:50,184.44,recurring,revenue,NG
3008,2928,annual,NULL,NULL,8/9/2020 0:00,11/9/2021 8:02,201.92,recurring,revenue,DE
3009,12754,monthly,NULL,NULL,8/9/2020 0:00,9/9/2020 0:00,44.1,recurring,revenue,GB
3010,16761,annual,NULL,NULL,8/9/2020 0:00,8/9/2020 0:00,184.44,new,revenue,IN
3011,12347,monthly,NULL,NULL,8/9/2020 0:00,9/9/2020 0:00,28.8,recurring,revenue,BH
3012,73862,monthly,NULL,NULL,8/9/2020 0:00,8/9/2020 0:00,36.06,new,revenue,CA
3013,12491,annual,NULL,NULL,8/9/2020 0:00,8/9/2021 11:00,278.4,recurring,revenue,US
3014,2194,annual,NULL,NULL,8/9/2020 0:00,8/9/2020 0:00,199.66,new,revenue,US
3015,16728,annual,NULL,NULL,8/10/2020 0:00,8/10/2022 9:09,302.06,recurring,revenue,US
3016,12258,monthly,NULL,NULL,8/10/2020 0:00,8/10/2020 0:00,36,new,revenue,NG
3017,1768,monthly,NULL,NULL,8/10/2020 0:00,6/9/2020 0:00,31.25,recurring,revenue,US
3018,6482,monthly,NULL,NULL,8/10/2020 0:00,11/9/2020 0:00,36,recurring,revenue,NULL
3019,11271,monthly,NULL,NULL,8/10/2020 0:00,10/10/2020 0:00,36,recurring,revenue,IL
3020,11794,monthly,NULL,NULL,8/10/2020 0:00,6/10/2020 0:00,28.8,recurring,revenue,RU
3021,16529,monthly,NULL,NULL,8/10/2020 0:00,6/10/2020 0:00,36.28,recurring,revenue,GB
3022,16690,monthly,NULL,NULL,8/10/2020 0:00,8/10/2020 0:00,38.97,new,revenue,US
3023,12621,monthly,NULL,NULL,8/10/2020 0:00,10/10/2020 0:00,30.89,recurring,revenue,US
3024,13129,monthly,NULL,NULL,8/11/2020 0:00,9/11/2020 0:00,43.23,recurring,revenue,RO
3025,19741,monthly,NULL,NULL,8/11/2020 0:00,6/10/2020 0:00,28.8,recurring,revenue,US
3026,3281,monthly,NULL,NULL,8/11/2020 0:00,2/11/2021 9:08,36,recurring,revenue,AE
3027,16478,monthly,NULL,NULL,8/11/2020 0:00,8/11/2020 0:00,39.06,new,revenue,US
3028,142581,monthly,NULL,NULL,8/11/2020 0:00,10/11/2022 8:08,36,recurring,revenue,
3029,5683,monthly,NULL,NULL,8/11/2020 0:00,6/11/2020 0:00,28.8,recurring,revenue,US
3030,9949,monthly,NULL,NULL,8/11/2020 0:00,10/12/2020 0:00,36,recurring,revenue,US
3031,19387,monthly,NULL,NULL,8/11/2020 0:00,2/11/2021 8:39,47.69,recurring,revenue,NO
3032,6223,monthly,NULL,NULL,8/11/2020 0:00,6/11/2020 0:00,36,recurring,revenue,RU
3033,9598,monthly,NULL,NULL,8/11/2020 0:00,6/11/2020 0:00,28.8,recurring,revenue,SG
3034,16734,monthly,NULL,NULL,8/12/2020 0:00,6/12/2020 0:00,38.97,recurring,revenue,US
3035,12010,monthly,NULL,NULL,8/12/2020 0:00,6/12/2020 0:00,38.97,recurring,revenue,US
3036,19384,monthly,NULL,NULL,8/12/2020 0:00,9/12/2020 0:00,39.06,recurring,revenue,US
3037,10478,monthly,NULL,NULL,8/12/2020 0:00,8/12/2020 0:00,36,new,revenue,SA
3038,1101,monthly,NULL,NULL,8/12/2020 0:00,6/12/2020 0:00,47.35,recurring,revenue,SE
3039,3148,monthly,NULL,NULL,8/12/2020 0:00,6/12/2020 0:00,36.36,recurring,revenue,GB
3040,13985,monthly,NULL,NULL,8/12/2020 0:00,6/12/2020 0:00,36,recurring,revenue,US
3041,3369,monthly,NULL,NULL,8/12/2020 0:00,6/12/2020 0:00,46.52,recurring,revenue,DE
3042,142662,monthly,NULL,NULL,8/12/2020 0:00,9/12/2020 0:00,28.8,recurring,revenue,
3043,863,monthly,NULL,NULL,8/12/2020 0:00,10/12/2022 8:43,33.58,recurring,revenue,BH
3044,8475,monthly,NULL,NULL,8/12/2020 0:00,11/12/2020 0:00,28.8,recurring,revenue,US
3045,7763,monthly,NULL,NULL,8/12/2020 0:00,11/12/2020 0:00,35.07,recurring,revenue,US
6897,2231,annual,NULL,NULL,8/12/2020 3:00,8/12/2020 3:00,348,new,revenue,CA
3046,15425,monthly,NULL,NULL,8/13/2020 0:00,8/13/2020 0:00,36,new,revenue,AZ
3047,6367,annual,NULL,NULL,8/13/2020 0:00,8/13/2020 0:00,217.45,new,revenue,US
3049,5200,monthly,NULL,NULL,8/13/2020 0:00,6/13/2020 0:00,34.43,recurring,revenue,IN
3050,10178,monthly,NULL,NULL,8/13/2020 0:00,6/13/2020 0:00,36,recurring,revenue,US
3051,14749,monthly,NULL,NULL,8/13/2020 0:00,6/13/2020 0:00,28.8,recurring,revenue,US
3053,16185,monthly,NULL,NULL,8/13/2020 0:00,6/13/2020 0:00,34.05,recurring,revenue,IN
3055,6808,monthly,NULL,NULL,8/13/2020 0:00,6/13/2020 0:00,45.41,recurring,revenue,DE
3056,16240,monthly,NULL,NULL,8/13/2020 0:00,10/13/2020 0:00,34.51,recurring,revenue,RO
3057,13,monthly,NULL,NULL,8/13/2020 0:00,2/27/2021 9:49,44.04,recurring,revenue,
3058,3018,monthly,NULL,NULL,8/14/2020 0:00,6/9/2020 0:00,36,recurring,revenue,VN
3059,7383,monthly,NULL,NULL,8/14/2020 0:00,9/14/2020 0:00,36,recurring,revenue,VN
3060,16651,monthly,NULL,NULL,8/14/2020 0:00,8/14/2020 0:00,42.6,new,revenue,IN
3061,5561,monthly,NULL,NULL,8/14/2020 0:00,8/14/2020 0:00,40.78,new,revenue,AU
3062,5793,monthly,NULL,NULL,8/14/2020 0:00,6/14/2020 0:00,45.42,recurring,revenue,GB
3063,1571,monthly,NULL,NULL,8/14/2020 0:00,6/14/2020 0:00,41.36,recurring,revenue,CH
3064,3600,monthly,NULL,NULL,8/14/2020 0:00,6/14/2020 0:00,36,recurring,revenue,SA
3065,2229,monthly,NULL,NULL,8/14/2020 0:00,6/14/2020 0:00,36,recurring,revenue,US
3066,3603,annual,NULL,NULL,8/14/2020 0:00,8/14/2022 8:45,184.44,recurring,revenue,US
3067,14879,monthly,NULL,NULL,8/14/2020 0:00,9/14/2020 0:00,38.97,recurring,revenue,US
3068,5036,monthly,NULL,NULL,8/15/2020 0:00,11/30/2020 0:00,28.8,recurring,revenue,VN
3069,15219,monthly,NULL,NULL,8/15/2020 0:00,8/15/2020 0:00,36,new,revenue,MA
3070,10002,monthly,NULL,NULL,8/15/2020 0:00,6/15/2020 0:00,47.92,recurring,revenue,IE
3071,18640,monthly,NULL,NULL,8/15/2020 0:00,8/15/2020 0:00,46.78,new,revenue,IE
3072,7194,monthly,NULL,NULL,8/15/2020 0:00,6/15/2020 0:00,30.32,recurring,revenue,CA
3075,15030,monthly,NULL,NULL,8/15/2020 0:00,6/15/2020 0:00,36,recurring,revenue,US
3076,16171,monthly,NULL,NULL,8/15/2020 0:00,6/15/2020 0:00,49.3,recurring,revenue,PL
3079,11661,monthly,NULL,NULL,8/15/2020 0:00,6/15/2020 0:00,38.34,recurring,revenue,NL
3080,16155,annual,NULL,NULL,8/15/2020 0:00,8/15/2021 9:59,184.44,recurring,revenue,US
3081,11346,monthly,NULL,NULL,8/15/2020 0:00,9/15/2020 0:00,31.4,recurring,revenue,XK
3082,1034,monthly,NULL,NULL,8/15/2020 0:00,3/25/2021 4:50,36,recurring,revenue,EG
3083,14367,monthly,NULL,NULL,8/15/2020 0:00,8/15/2020 0:00,28.8,new,revenue,US
6896,40539,annual,NULL,NULL,8/15/2020 3:00,8/15/2020 3:00,184.44,new,revenue,NZ
3084,13268,monthly,NULL,NULL,8/16/2020 0:00,9/16/2020 0:00,31.18,recurring,revenue,MX
3085,13312,monthly,NULL,NULL,8/16/2020 0:00,9/16/2020 0:00,42.43,recurring,revenue,IN
3086,3146,monthly,NULL,NULL,8/16/2020 0:00,9/18/2021 8:59,37.65,recurring,revenue,RS
3087,11454,monthly,NULL,NULL,8/16/2020 0:00,6/16/2020 0:00,28.8,recurring,revenue,US
3088,11510,monthly,NULL,NULL,8/16/2020 0:00,6/17/2020 0:00,39.06,recurring,revenue,IN
3089,15635,monthly,NULL,NULL,8/16/2020 0:00,6/17/2020 0:00,39.06,recurring,revenue,US
3090,19326,monthly,NULL,NULL,8/16/2020 0:00,8/16/2020 0:00,46.75,new,revenue,PL
3091,13132,monthly,NULL,NULL,8/16/2020 0:00,6/16/2020 0:00,36,recurring,revenue,US
3092,13304,monthly,NULL,NULL,8/16/2020 0:00,9/16/2020 0:00,34.01,recurring,revenue,IN
3093,8183,monthly,NULL,NULL,8/16/2020 0:00,6/16/2020 0:00,45.46,recurring,revenue,GB
3094,10393,monthly,NULL,NULL,8/16/2020 0:00,6/17/2020 0:00,43.07,recurring,revenue,IN
3095,3016,monthly,NULL,NULL,8/16/2020 0:00,6/17/2020 0:00,36,recurring,revenue,US
3096,9428,monthly,NULL,NULL,8/16/2020 0:00,6/17/2020 0:00,38.16,recurring,revenue,US
3097,22279,monthly,NULL,NULL,8/16/2020 0:00,6/16/2020 0:00,23.39,recurring,revenue,US
3098,16278,monthly,NULL,NULL,8/16/2020 0:00,8/16/2020 0:00,42.29,new,revenue,DE
3099,4718,annual,NULL,NULL,8/16/2020 0:00,8/16/2022 8:14,347.75,recurring,revenue,CA
3100,11154,monthly,NULL,NULL,8/16/2020 0:00,10/16/2020 0:00,36,recurring,revenue,IN
6895,12876,annual,NULL,NULL,8/16/2020 3:00,8/16/2021 0:53,184.44,recurring,revenue,GR
3101,5768,monthly,NULL,NULL,8/17/2020 0:00,12/17/2020 0:00,36,recurring,revenue,US
3102,101784,lifetime,NULL,NULL,8/17/2020 0:00,8/17/2020 0:00,236.14,new,revenue,IN
3103,15280,monthly,NULL,NULL,8/17/2020 0:00,9/17/2020 0:00,38.61,recurring,revenue,US
3104,10943,monthly,NULL,NULL,8/17/2020 0:00,6/17/2020 0:00,30.18,recurring,revenue,BG
3105,17455,monthly,NULL,NULL,8/17/2020 0:00,6/17/2020 0:00,28.8,recurring,revenue,US
3106,8878,monthly,NULL,NULL,8/17/2020 0:00,10/17/2020 0:00,46.83,recurring,revenue,DK
3107,18782,monthly,NULL,NULL,8/17/2020 0:00,10/17/2020 0:00,36,recurring,revenue,AE
3108,22093,monthly,NULL,NULL,8/17/2020 0:00,6/17/2020 0:00,36.58,recurring,revenue,DE
3109,10243,monthly,NULL,NULL,8/17/2020 0:00,6/17/2020 0:00,36,recurring,revenue,US
3110,8396,monthly,NULL,NULL,8/17/2020 0:00,6/17/2020 0:00,28.8,recurring,revenue,US
3111,19410,monthly,NULL,NULL,8/17/2020 0:00,6/19/2020 0:00,49.15,recurring,revenue,IE
3112,16070,monthly,NULL,NULL,8/17/2020 0:00,10/17/2020 0:00,36,recurring,revenue,US
3113,14132,monthly,NULL,NULL,8/17/2020 0:00,9/17/2020 0:00,21.15,recurring,revenue,DE
3114,3779,monthly,NULL,NULL,8/17/2020 0:00,2/17/2022 8:19,36,recurring,revenue,MY
3115,5492,annual,NULL,NULL,8/18/2020 0:00,8/18/2022 8:19,189.66,recurring,revenue,US
3116,11702,monthly,NULL,NULL,8/18/2020 0:00,1/18/2021 0:00,32.4,recurring,revenue,US
3117,1039,monthly,NULL,NULL,8/18/2020 0:00,12/18/2020 0:00,36,recurring,revenue,GH
3118,15096,monthly,NULL,NULL,8/18/2020 0:00,8/18/2020 0:00,39.39,new,revenue,KR
3119,14123,monthly,NULL,NULL,8/18/2020 0:00,8/18/2020 0:00,38.25,new,revenue,US
3120,3878,monthly,NULL,NULL,8/18/2020 0:00,1/18/2021 0:00,31.67,recurring,revenue,AU
3121,22022,monthly,NULL,NULL,8/18/2020 0:00,6/18/2020 0:00,38.25,recurring,revenue,US
3122,135381,monthly,NULL,NULL,8/18/2020 0:00,6/18/2020 0:00,28.8,recurring,revenue,
3123,6643,monthly,NULL,NULL,8/18/2020 0:00,6/18/2020 0:00,44.21,recurring,revenue,GB
3124,13576,annual,NULL,NULL,8/18/2020 0:00,8/18/2020 0:00,184.44,new,revenue,US
3125,37039,monthly,NULL,NULL,8/18/2020 0:00,6/18/2020 0:00,36,recurring,revenue,US
3126,15997,monthly,NULL,NULL,8/18/2020 0:00,8/18/2020 0:00,44.64,new,revenue,NL
3127,3822,annual,NULL,NULL,8/18/2020 0:00,8/23/2021 15:52,184.44,recurring,revenue,US
3128,16051,annual,NULL,NULL,8/18/2020 0:00,8/18/2020 0:00,184.44,new,revenue,US
3129,3809,lifetime,NULL,NULL,8/18/2020 0:00,8/18/2020 0:00,217.5,new,revenue,US
3130,13166,monthly,NULL,NULL,8/18/2020 0:00,9/18/2020 0:00,36,recurring,revenue,US
3131,16037,monthly,NULL,NULL,8/18/2020 0:00,8/18/2020 0:00,39.35,new,revenue,CH
3132,12802,annual,NULL,NULL,8/18/2020 0:00,8/18/2020 0:00,221.11,new,revenue,GB
6894,15875,annual,NULL,8/20/2020 16:28,8/18/2020 3:00,8/18/2020 3:00,184.44,new,refund,CN
3133,16027,monthly,NULL,NULL,8/19/2020 0:00,9/19/2020 0:00,33.33,recurring,revenue,NZ
3134,5591,monthly,NULL,NULL,8/19/2020 0:00,1/13/2021 0:00,28.29,recurring,revenue,BR
3135,15178,monthly,NULL,NULL,8/19/2020 0:00,8/19/2020 0:00,44.64,new,revenue,NL
3136,11910,monthly,NULL,NULL,8/19/2020 0:00,6/19/2020 0:00,43.17,recurring,revenue,IN
3137,16985,monthly,NULL,NULL,8/19/2020 0:00,8/19/2020 0:00,38.16,new,revenue,US
3138,13202,monthly,NULL,NULL,8/19/2020 0:00,8/19/2020 0:00,39.04,new,revenue,US
3139,14499,monthly,NULL,NULL,8/19/2020 0:00,6/19/2020 0:00,36.63,recurring,revenue,RO
3140,16061,monthly,NULL,NULL,8/19/2020 0:00,6/19/2020 0:00,39.06,recurring,revenue,US
3141,13961,monthly,NULL,NULL,8/19/2020 0:00,6/19/2020 0:00,38.67,recurring,revenue,US
3142,15932,annual,NULL,NULL,8/19/2020 0:00,8/19/2022 8:13,278.4,recurring,revenue,US
3143,14220,monthly,NULL,NULL,8/19/2020 0:00,8/19/2020 0:00,28.8,new,revenue,NG
3144,10603,monthly,NULL,NULL,8/19/2020 0:00,10/19/2020 0:00,28.8,recurring,revenue,IS
6893,2724,annual,NULL,NULL,8/19/2020 3:00,3/25/2022 17:38,184.44,recurring,revenue,UY
3145,12990,monthly,NULL,NULL,8/20/2020 0:00,9/20/2020 0:00,36,recurring,revenue,GB
3146,7034,monthly,NULL,NULL,8/20/2020 0:00,6/20/2020 0:00,48.27,recurring,revenue,NL
3147,142462,monthly,NULL,NULL,8/20/2020 0:00,6/20/2020 0:00,36,recurring,revenue,
3148,15371,monthly,NULL,NULL,8/20/2020 0:00,8/20/2020 0:00,45.85,new,revenue,GB
3149,1869,monthly,NULL,NULL,8/20/2020 0:00,6/20/2020 0:00,47.12,recurring,revenue,NL
3150,4147,monthly,NULL,NULL,8/20/2020 0:00,6/20/2020 0:00,47.12,recurring,revenue,NL
3151,1848,monthly,NULL,NULL,8/20/2020 0:00,6/20/2020 0:00,47.12,recurring,revenue,RO
3152,13954,monthly,NULL,NULL,8/20/2020 0:00,6/20/2020 0:00,47.12,recurring,revenue,DE
3153,13360,monthly,NULL,NULL,8/20/2020 0:00,6/20/2020 0:00,38.97,recurring,revenue,US
3154,11942,monthly,NULL,NULL,8/20/2020 0:00,10/20/2020 0:00,34.94,recurring,revenue,ES
3155,13037,monthly,NULL,NULL,8/20/2020 0:00,8/20/2020 0:00,34.94,new,revenue,FR
3157,1982,monthly,NULL,NULL,8/20/2020 0:00,12/20/2020 0:00,28.8,recurring,revenue,ID
3158,3781,monthly,NULL,NULL,8/20/2020 0:00,6/20/2021 9:10,21.26,recurring,revenue,DE
3159,14852,annual,NULL,NULL,8/20/2020 0:00,8/20/2021 10:00,184.44,recurring,revenue,PH
3160,11723,annual,NULL,NULL,8/21/2020 0:00,8/21/2020 0:00,184.44,new,revenue,US
3161,14181,annual,NULL,NULL,8/21/2020 0:00,8/21/2020 0:00,184.53,new,revenue,AU
3162,14728,monthly,NULL,NULL,8/21/2020 0:00,12/21/2020 0:00,18,recurring,revenue,JO
3163,10608,monthly,NULL,NULL,8/21/2020 0:00,8/21/2021 10:15,28.8,recurring,revenue,US
3164,15619,monthly,NULL,NULL,8/21/2020 0:00,8/21/2020 0:00,28.8,new,revenue,US
3165,9076,annual,NULL,NULL,8/21/2020 0:00,8/21/2020 0:00,278.32,new,revenue,CA
3166,4356,monthly,NULL,NULL,8/21/2020 0:00,1/31/2021 8:28,35.07,recurring,revenue,US
6891,7432,annual,NULL,NULL,8/21/2020 3:00,2/16/2022 19:44,184.44,recurring,revenue,NZ
6892,127235,annual,NULL,NULL,8/21/2020 3:00,8/21/2020 3:00,184.44,new,revenue,
3167,15753,monthly,NULL,NULL,8/22/2020 0:00,8/22/2020 0:00,36,new,revenue,ID
3168,15700,annual,NULL,NULL,8/22/2020 0:00,8/22/2022 8:13,348,recurring,revenue,US
3169,1890,monthly,NULL,NULL,8/22/2020 0:00,6/9/2020 0:00,40.17,recurring,revenue,AU
3170,5533,monthly,NULL,NULL,8/22/2020 0:00,8/22/2021 8:54,30.89,recurring,revenue,NULL
3171,12841,monthly,NULL,NULL,8/22/2020 0:00,6/8/2020 0:00,36,recurring,revenue,KE
3172,8543,monthly,NULL,NULL,8/22/2020 0:00,8/25/2021 18:20,41.63,recurring,revenue,IN
3173,1175,monthly,NULL,NULL,8/22/2020 0:00,6/22/2020 0:00,36,recurring,revenue,AR
3174,14609,monthly,NULL,NULL,8/22/2020 0:00,6/22/2020 0:00,36,recurring,revenue,DJ
3175,7617,monthly,NULL,NULL,8/22/2020 0:00,6/22/2020 0:00,37.32,recurring,revenue,CA
3176,8690,monthly,NULL,NULL,8/22/2020 0:00,6/22/2020 0:00,38.05,recurring,revenue,CA
3177,1353,monthly,NULL,NULL,8/22/2020 0:00,6/22/2020 0:00,38.31,recurring,revenue,IE
3178,11952,monthly,NULL,NULL,8/22/2020 0:00,9/22/2020 0:00,42.45,recurring,revenue,IN
3179,15227,annual,NULL,NULL,8/22/2020 0:00,11/22/2021 21:32,199.66,recurring,revenue,US
6890,813,annual,NULL,NULL,8/22/2020 3:00,9/6/2022 1:31,184.44,recurring,revenue,US
3180,15608,monthly,NULL,NULL,8/23/2020 0:00,8/23/2020 0:00,39.33,new,revenue,US
3181,5445,monthly,NULL,NULL,8/23/2020 0:00,6/23/2020 0:00,28.8,recurring,revenue,CH
3182,3614,annual,NULL,NULL,8/23/2020 0:00,8/23/2020 0:00,184.44,new,revenue,SV
3183,8078,monthly,NULL,NULL,8/23/2020 0:00,10/23/2020 0:00,31.18,recurring,revenue,US
3184,11438,monthly,NULL,NULL,8/23/2020 0:00,9/23/2020 0:00,28.8,recurring,revenue,US
3185,5921,annual,NULL,NULL,8/23/2020 0:00,8/23/2020 0:00,184.44,new,revenue,CA
6889,3360,annual,NULL,NULL,8/23/2020 3:00,7/22/2022 12:02,184.44,recurring,revenue,US
3186,4105,annual,NULL,NULL,8/24/2020 0:00,8/24/2020 0:00,214.22,new,revenue,DE
3187,12092,monthly,NULL,NULL,8/24/2020 0:00,6/24/2020 0:00,31.18,recurring,revenue,US
3188,12119,monthly,NULL,NULL,8/24/2020 0:00,8/24/2020 0:00,35.52,new,revenue,FR
3189,8425,monthly,NULL,NULL,8/24/2020 0:00,6/24/2020 0:00,36,recurring,revenue,KR
3190,10180,monthly,NULL,NULL,8/24/2020 0:00,6/24/2020 0:00,45.54,recurring,revenue,DE
3191,5427,monthly,NULL,NULL,8/24/2020 0:00,6/24/2020 0:00,28.8,recurring,revenue,US
3192,26081,monthly,NULL,NULL,8/24/2020 0:00,6/24/2020 0:00,38.29,recurring,revenue,US
3193,6045,monthly,NULL,NULL,8/24/2020 0:00,6/24/2020 0:00,37.19,recurring,revenue,MX
3194,15257,monthly,NULL,NULL,8/24/2020 0:00,8/24/2020 0:00,28.8,new,revenue,SA
3195,4672,annual,NULL,NULL,8/24/2020 0:00,8/25/2022 9:11,184.44,recurring,revenue,US
3196,14278,monthly,NULL,NULL,8/24/2020 0:00,8/24/2020 0:00,35.99,new,revenue,CO
3197,9736,annual,NULL,NULL,8/24/2020 0:00,8/24/2020 0:00,220.88,new,revenue,HU
3198,9308,monthly,NULL,NULL,8/24/2020 0:00,9/24/2020 0:00,28.8,recurring,revenue,US
3199,1315,monthly,NULL,NULL,8/25/2020 0:00,6/25/2021 8:26,28.8,recurring,revenue,US
3200,12307,monthly,NULL,NULL,8/25/2020 0:00,6/25/2020 0:00,48.83,recurring,revenue,DK
3201,7100,monthly,NULL,NULL,8/25/2020 0:00,6/25/2020 0:00,28.8,recurring,revenue,US
3202,2918,monthly,NULL,NULL,8/25/2020 0:00,12/4/2020 0:00,38.25,recurring,revenue,US
3203,6384,monthly,NULL,NULL,8/25/2020 0:00,2/28/2021 9:57,37.32,recurring,revenue,CA
3204,18283,monthly,NULL,NULL,8/25/2020 0:00,10/25/2020 0:00,36,recurring,revenue,AE
3205,5679,monthly,NULL,NULL,8/25/2020 0:00,1/25/2022 10:14,36,recurring,revenue,US
